,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
14221,0.0,714071.36,2.0,0.0,24.0,186.0,0.0,53.72,108.0,1.0,1.0,0.238535291,0.0,409.14617519999996,0.7140713599999999,0.0
14222,0.0,47316.17,1.0,0.0,74.0,90.0,0.0,24.56,25.0,4.0,1.0,0.080474671,0.0,254.70883680000003,0.04731617,0.0
14223,1.0,1301670.69,1.0,1.0,0.0,82.0,0.0,15.35,31.0,3.0,1.0,0.094135988,871.83,0.0,1.30167069,0.0
14224,0.0,238904.87,25.0,0.24,85.0,32.0,0.0,5.39,60.0,1.0,18.0,0.272301395,48003.16,142.5162222,0.23890487,0.0
14225,0.0,428854.76,1.0,1.0,39.0,125.0,0.0,61.18,123.0,3.0,1.0,0.36565564,77.25,0.0,0.42885476,0.0
14226,2.0,58444797.78,3.0,0.0,0.0,166.0,0.0,70.37,282.0,4.0,1.0,0.217844735,0.0,124664.1377,58.44479778,0.0
14227,1.0,849188.06,126.0,0.38888888899999996,0.0,82.0,0.0,1.52,95.0,2.0,12.0,0.505986436,23746.42,841.2648238,0.84918806,0.0
14228,0.0,2593696.99,2.0,0.5,16.0,123.0,0.0,33.12,34.0,1.0,2.0,0.302974151,335.12,26269.3809,2.59369699,0.0
14229,0.0,10601.57,9.0,0.333333333,16.0,82.0,0.0,11.25,91.0,1.0,1.0,0.145243626,499.06,23.01913852,0.01060157,0.0
14230,0.0,775278.35,1.0,0.0,66.0,123.0,0.0,141.5,142.0,4.0,1.0,0.48410042,775278.35,1195.0338470000002,0.77527835,0.0
14231,0.0,385918.74,288.0,0.288194444,42.0,123.0,0.0,0.6,86.0,1.0,68.0,0.098381253,86051.69,147.3745285,0.38591874,0.0
14232,0.0,870334.07,3.0,0.333333333,16.0,125.0,0.0,30.15,61.0,1.0,1.0,0.6997455909999999,7497.27,655.5985204,0.87033407,0.0
14233,0.0,32214.7,2.0,0.5,65.0,123.0,0.0,33.33,67.0,2.0,1.0,0.18707992399999998,4028.44,33.23310471,0.0322147,0.0
14234,0.0,4107675.36,5.0,0.0,28.0,32.0,0.0,42.47,213.0,2.0,5.0,0.31934002699999997,0.0,64877.5968,4.10767536,0.0
14235,0.0,10762.56,1.0,0.0,60.0,32.0,0.0,158.02,317.0,2.0,1.0,0.205530065,10762.56,72.23648602,0.01076256,0.0
14236,0.0,521804.0,2.0,0.5,59.0,123.0,0.0,66.86,201.0,3.0,1.0,0.024209206,3129.46,308.9695528,0.521804,0.0
14237,1.0,713634.74,1.0,0.0,0.0,186.0,0.0,166.53,167.0,1.0,1.0,0.325152184,0.0,1749.074709,0.71363474,0.0
14238,2.0,54042513.81,1.0,0.0,0.0,123.0,0.0,95.15,96.0,2.0,1.0,0.030326894,0.0,82756.73958,54.04251381,0.0
14239,0.0,216776.52,417.0,0.254196643,41.0,32.0,0.0,0.46,98.0,1.0,6.0,0.026547482999999997,89.57,53.23235752,0.21677652,0.0
14240,0.0,4886902.23,63.0,0.333333333,28.0,90.0,0.0,2.6,89.0,2.0,11.0,0.17833938600000002,6706.87,503.44383939999994,4.8869022300000005,0.0
14241,0.0,8507310.78,1.0,0.0,16.0,32.0,0.0,74.89,150.0,1.0,1.0,0.152480069,0.0,28923.12681,8.50731078,0.0
14242,2.0,389561.56,10.0,0.3,0.0,82.0,0.0,19.59,138.0,3.0,1.0,0.036523633,10579.04,2749.060426,0.38956156,0.0
14243,0.0,1147310.3,1.0,0.0,52.0,125.0,0.0,69.62,140.0,1.0,1.0,0.158813398,1147310.3,6501.325061,1.1473103,0.0
14244,2.0,81399809.37,3.0,0.333333333,0.0,90.0,0.0,101.41,102.0,1.0,1.0,0.265934078,0.0,113522.7388,81.39980937,0.0
14245,0.0,271350.57,1.0,0.0,32.0,90.0,0.0,113.6,114.0,4.0,1.0,0.48289923700000004,271350.57,10.34505002,0.27135057,0.0
14246,0.0,14045.93,2.0,0.5,69.0,123.0,0.0,56.1,57.0,1.0,1.0,0.42454219200000004,2967.49,1.505186422,0.01404593,0.0
14247,0.0,727930.21,2.0,0.5,57.0,82.0,0.0,81.49,163.0,2.0,2.0,0.315882018,5795.7,223.7247518,0.7279302099999999,0.0
14248,0.0,609055.51,1.0,0.0,56.0,82.0,0.0,85.54,172.0,1.0,1.0,0.20655065399999997,0.0,367.1993147,0.60905551,0.0
14249,0.0,314.12,2.0,0.5,57.0,82.0,0.0,52.26,157.0,3.0,2.0,0.148610661,197.01,0.725770115,0.00031412,0.0
14250,0.0,444196.2,108.0,0.333333333,21.0,186.0,0.0,1.89,108.0,1.0,3.0,0.407180761,15435.02,4472.359614,0.4441962,0.0
14251,0.0,695021.89,3.0,0.666666667,21.0,32.0,0.0,69.83,140.0,1.0,1.0,0.145583685,13518.51,804.8519127999999,0.69502189,0.0
14252,0.0,196235.45,1.0,0.0,13.0,125.0,0.0,72.63,146.0,2.0,1.0,0.605079469,0.0,1675.373757,0.19623545,0.0
14253,0.0,93165.36,1.0,1.0,78.0,90.0,0.0,35.38,71.0,1.0,1.0,0.116956592,456.13,0.0,0.09316536,0.0
14254,1.0,760462.14,1.0,1.0,0.0,32.0,0.0,49.36,99.0,3.0,1.0,0.022496896000000002,4286.04,0.0,0.76046214,0.0
14255,0.0,94312.75,3.0,0.333333333,20.0,166.0,0.0,48.72,49.0,2.0,2.0,0.062726299,1728.99,3.987613132,0.09431275,0.0
14256,0.0,2266.36,30.0,0.26666666699999997,27.0,82.0,0.0,5.03,91.0,4.0,1.0,0.185659245,89.51,5.729385361,0.0022663600000000002,0.0
14257,0.0,79963.86,56.0,0.214285714,30.0,32.0,0.0,3.0,85.0,1.0,2.0,0.41514031100000004,6501.18,144.6634379,0.07996386,0.0
14258,0.0,1597327.26,152.0,0.31578947399999996,50.0,123.0,0.0,1.12,95.0,3.0,7.0,0.22777077899999998,32945.34,2352.596195,1.59732726,0.0
14259,0.0,28945.31,235.0,0.31063829800000003,70.0,82.0,0.0,0.75,85.0,1.0,12.0,0.079273005,1801.18,29.18674046,0.028945310000000002,0.0
14260,0.0,2762585.78,1.0,1.0,60.0,166.0,0.0,80.79,81.0,1.0,1.0,0.223272805,14856.78,0.0,2.7625857799999998,0.0
14261,0.0,248141.23,1.0,0.0,49.0,125.0,0.0,37.42,75.0,1.0,1.0,0.367108745,248141.23,560.3165611000001,0.24814123000000002,0.0
14262,0.0,48954.11,1.0,0.0,66.0,32.0,0.0,109.33,219.0,2.0,1.0,0.05786001,48954.11,0.086783977,0.04895411,0.0
14263,0.0,5184830.62,35.0,0.514285714,40.0,82.0,0.0,3.83,81.0,1.0,4.0,0.294696846,35742.36,16323.020180000001,5.1848306200000005,0.0
14264,1.0,543920.85,2.0,1.0,0.0,123.0,0.0,80.83,81.0,2.0,1.0,0.278932656,78174.37,0.0,0.54392085,0.0
14265,0.0,1234003.45,193.0,0.284974093,23.0,33.0,0.0,1.01,106.0,1.0,22.0,0.390018411,6704.25,38900.53871,1.23400345,0.0
14266,0.0,1185.19,2.0,0.0,61.0,82.0,0.0,75.82,76.0,1.0,1.0,0.493484766,1185.19,3.746727342,0.00118519,0.0
14267,0.0,1076708.9,1.0,0.0,14.0,166.0,0.0,139.8,280.0,1.0,1.0,0.19139011600000003,0.0,58.88417333,1.0767088999999999,0.0
14268,2.0,96344565.98,3.0,0.333333333,0.0,82.0,0.0,21.41,43.0,1.0,1.0,0.167353318,60407.59,518154.6555,96.34456598,0.0
14269,1.0,1356862.79,2.0,1.0,0.0,90.0,0.0,14.16,29.0,1.0,1.0,0.35979511700000005,492.15,0.0,1.35686279,0.0
14270,1.0,728069.58,5.0,0.2,0.0,33.0,0.0,42.58,128.0,2.0,2.0,0.23332465100000002,658.05,253.50280580000003,0.72806958,0.0
14271,0.0,79526.63,2.0,0.0,40.0,82.0,0.0,24.54,50.0,1.0,1.0,0.17726848899999997,79526.63,296.74560519999994,0.07952663,0.0
14272,0.0,23790.55,2.0,0.0,58.0,32.0,0.0,98.4,197.0,2.0,1.0,0.622474312,0.0,193.19406809999998,0.02379055,0.0
14273,1.0,222280.93,27.0,0.296296296,0.0,82.0,0.0,6.69,108.0,1.0,8.0,0.295544299,89534.75,169.8363345,0.22228093,0.0
14274,0.0,1458058.44,40.0,0.4,71.0,125.0,0.0,4.7,104.0,1.0,12.0,0.366545794,158404.21,254.03999840000003,1.4580584399999998,0.0
14275,0.0,3367821.96,2.0,0.5,58.0,90.0,0.0,39.59,119.0,1.0,2.0,0.266350056,19610.73,113.59441240000001,3.36782196,0.0
14276,0.0,1034455.14,3.0,0.0,13.0,123.0,0.0,25.48,77.0,3.0,1.0,0.062008629,1034455.14,1709.4569219999998,1.03445514,0.0
14277,0.0,952790.91,8.0,0.375,38.0,123.0,0.0,41.45,166.0,3.0,3.0,0.072153126,371250.39,46.83501079,0.95279091,0.0
14278,2.0,5936339.02,2.0,0.5,0.0,82.0,0.0,50.82,102.0,3.0,2.0,0.28017107399999996,9.55,8306.4679,5.936339019999999,0.0
14279,0.0,348770.86,5.0,0.0,50.0,82.0,0.0,41.27,124.0,3.0,2.0,0.162763024,348770.86,987.7772774,0.34877085999999996,0.0
14280,0.0,305724.9,1.0,1.0,30.0,82.0,0.0,33.52,68.0,3.0,1.0,0.08889217,12294.34,0.0,0.3057249,0.0
14281,0.0,225471.38,19.0,0.31578947399999996,64.0,32.0,0.0,11.5,139.0,2.0,2.0,0.282152748,15526.87,1860.03593,0.22547138,0.0
14282,0.0,0.16,1.0,0.0,29.0,32.0,0.0,159.21,319.0,2.0,1.0,0.46137874700000003,0.16,0.0009598339999999999,1.6e-07,0.0
14283,0.0,1816656.92,1.0,1.0,56.0,82.0,0.0,84.23,85.0,1.0,1.0,0.361954458,476680.54,0.0,1.81665692,0.0
14284,0.0,324507.14,19.0,0.42105263200000004,52.0,166.0,0.0,10.44,84.0,4.0,5.0,0.603243151,3549.39,1.8269393369999998,0.32450714,0.0
14285,0.0,29300437.15,4.0,0.25,60.0,82.0,0.0,33.92,102.0,1.0,1.0,0.075685847,20359.65,869072.5096,29.300437149999997,0.0
14286,0.0,561447.42,2.0,0.0,67.0,82.0,0.0,42.94,86.0,2.0,1.0,0.224847822,0.0,513.1336623999999,0.56144742,0.0
14287,0.0,978375.71,25.0,0.28,27.0,82.0,0.0,5.66,68.0,4.0,14.0,0.12308744199999999,14813.72,247.8040466,0.97837571,0.0
14288,0.0,3132704.85,2.0,0.0,61.0,123.0,0.0,54.06,163.0,2.0,1.0,0.34524436399999997,0.0,12926.34928,3.13270485,0.0
14289,0.0,802931.15,3.0,0.333333333,52.0,82.0,0.0,75.98,152.0,1.0,1.0,0.051156625,250.7,57.507343500000005,0.80293115,0.0
14290,0.0,880807.21,2.0,0.5,20.0,82.0,0.0,78.32,157.0,3.0,1.0,0.323152759,19.76,4725.564872,0.88080721,0.0
14291,0.0,1536143.87,4.0,0.0,31.0,123.0,0.0,28.92,87.0,2.0,1.0,0.333239984,1536143.87,9047.469261,1.53614387,0.0
14292,0.0,572457.06,15.0,0.4,42.0,166.0,0.0,10.47,74.0,2.0,3.0,0.077255082,7201.97,194.31514819999998,0.5724570600000001,0.0
14293,1.0,2938231.66,4.0,0.0,0.0,90.0,0.0,52.95,159.0,3.0,1.0,0.477028138,2938231.66,14289.173719999999,2.93823166,0.0
14294,1.0,96373.21,7.0,0.28571428600000004,0.0,90.0,0.0,31.41,63.0,2.0,7.0,0.143542639,830.27,233.8209123,0.09637321,0.0
14295,0.0,5201.8,1.0,0.0,28.0,82.0,0.0,187.47,188.0,2.0,1.0,0.074929408,5201.8,59.13994429,0.0052018,0.0
14296,0.0,3170897.38,1.0,0.0,74.0,166.0,0.0,161.59,162.0,2.0,1.0,0.29513241,0.0,35613.600139999995,3.17089738,0.0
14297,0.0,332550.37,40.0,0.25,36.0,32.0,0.0,4.55,119.0,3.0,15.0,0.156326838,30351.52,50.48019115,0.33255037,0.0
14298,0.0,7428384.91,1.0,0.0,32.0,90.0,0.0,13.7,14.0,1.0,1.0,0.264629393,7428384.91,32249.827380000002,7.42838491,0.0
14299,0.0,57111.72,1.0,0.0,49.0,123.0,1.0,123.88,124.0,2.0,1.0,0.10937661,57111.72,29.47592999,0.05711172,0.0
14300,0.0,104869.96,70.0,0.41428571399999997,22.0,32.0,0.0,2.35,78.0,2.0,16.0,0.22746006100000002,223.22,9.218439717999999,0.10486996000000001,0.0
14301,0.0,1369.55,22.0,0.5,42.0,90.0,0.0,6.5,66.0,2.0,9.0,0.194255592,130.47,1.260663149,0.00136955,0.0
14302,2.0,530599846.1,12.0,0.583333333,0.0,82.0,0.0,6.88,35.0,2.0,11.0,0.5078416139999999,11.47,1909625.928,530.5998461,0.0
14303,0.0,5769.79,1.0,1.0,17.0,90.0,0.0,84.65,85.0,2.0,1.0,0.42748072600000003,567.59,0.0,0.00576979,0.0
14304,2.0,803024841.4,131.0,0.404580153,0.0,82.0,0.0,1.48,86.0,1.0,65.0,0.22664366100000002,979.2,1899973.176,803.0248414,0.0
14305,0.0,524751.9,1.0,0.0,25.0,90.0,0.0,138.77,278.0,1.0,1.0,0.21616138699999998,0.0,58.08559479,0.5247519,0.0
14306,0.0,141801.32,76.0,0.25,46.0,32.0,0.0,1.91,81.0,2.0,8.0,0.162390468,34641.14,0.145351071,0.14180132,0.0
14307,2.0,1478124986.0,52.0,0.480769231,0.0,82.0,0.0,3.73,97.0,3.0,4.0,0.199131535,1540799.81,2094864.323,1478.124986,0.0
14308,0.0,11543585.82,1.0,0.0,51.0,90.0,0.0,97.6,196.0,3.0,1.0,0.20591592,11543585.82,19336.65401,11.54358582,0.0
14309,0.0,830205.76,1.0,1.0,50.0,166.0,0.0,169.79,170.0,4.0,1.0,0.119141842,25781.5,0.0,0.83020576,0.0
14310,0.0,1175004.66,3.0,0.0,70.0,90.0,0.0,65.44,131.0,1.0,1.0,0.187026765,1175004.66,5355.669463,1.17500466,0.0
14311,0.0,71417.87,2.0,0.5,54.0,125.0,0.0,70.8,142.0,4.0,1.0,0.021771642,6218.7,3.220610147,0.07141787,0.0
14312,0.0,407229.9,2.0,0.5,16.0,90.0,0.0,16.41,17.0,1.0,1.0,0.45201580700000005,5264.15,281.60426980000005,0.40722990000000003,0.0
14313,1.0,28979278.79,262.0,0.41221374,0.0,166.0,0.0,0.71,89.0,2.0,129.0,0.6253507189999999,1886474.67,13511.28215,28.97927879,0.0
14314,0.0,1011378.94,42.0,0.261904762,43.0,123.0,0.0,4.45,103.0,2.0,6.0,0.259326808,65578.4,7054.318715,1.01137894,0.0
14315,0.0,26414.53,1.0,0.0,56.0,90.0,0.0,259.32,260.0,1.0,1.0,0.26011887699999997,0.0,249.11146949999997,0.02641453,0.0
14316,1.0,1557908.13,217.0,0.35483871,0.0,82.0,0.0,0.82,100.0,1.0,15.0,0.44776852100000003,4445.82,11224.68998,1.55790813,0.0
14317,1.0,15991.22,1.0,1.0,0.0,32.0,0.0,13.0,27.0,1.0,1.0,0.313531665,808.05,0.0,0.01599122,0.0
14318,0.0,11336070.96,22.0,0.318181818,63.0,32.0,0.0,7.3,95.0,2.0,12.0,0.07439941,4948.92,3800.0160630000005,11.33607096,0.0
14319,0.0,60743.52,5.0,0.2,23.0,123.0,0.0,17.69,18.0,1.0,1.0,0.268071171,3068.13,4.064367255,0.060743519999999995,0.0
14320,1.0,283.72,1.0,0.0,0.0,125.0,0.0,54.62,55.0,1.0,1.0,0.365560615,283.72,0.092864751,0.00028372,0.0
14321,0.0,26065.88,14.0,0.428571429,53.0,82.0,0.0,12.24,98.0,1.0,1.0,0.345589365,4422.71,12.01844325,0.02606588,0.0
14322,1.0,17881943.45,5.0,0.4,0.0,125.0,0.0,68.3,205.0,2.0,2.0,0.47825154200000003,80112.4,176.8539728,17.881943449999998,0.0
14323,0.0,346434.64,1.0,0.0,26.0,82.0,0.0,159.42,160.0,1.0,1.0,0.175080271,0.0,1492.6117390000002,0.34643464,0.0
14324,1.0,119110.11,35.0,0.342857143,0.0,82.0,0.0,4.59,101.0,1.0,2.0,0.566771134,12648.48,7.759889552000001,0.11911011,0.0
14325,0.0,389934.61,2.0,1.0,19.0,82.0,0.0,20.39,62.0,3.0,1.0,0.223429508,1877.33,0.0,0.38993460999999996,0.0
14326,1.0,205049.33,70.0,0.428571429,0.0,123.0,0.0,2.33,108.0,2.0,4.0,0.185892897,3344.17,747.4613709,0.20504932999999997,0.0
14327,0.0,116495.45,2.0,0.5,15.0,123.0,0.0,83.05,250.0,1.0,1.0,0.327138467,10602.36,497.71314979999994,0.11649545,0.0
14328,0.0,1245852.51,96.0,0.25,50.0,32.0,0.0,2.01,99.0,1.0,68.0,0.243832894,29036.12,5210.596211,1.24585251,0.0
14329,0.0,109801.75,1.0,0.0,70.0,82.0,0.0,35.75,72.0,2.0,1.0,0.19738987600000002,0.0,1276.5990630000001,0.10980175,0.0
14330,0.0,1.53,4.0,0.25,17.0,32.0,0.0,30.37,122.0,3.0,1.0,0.16867028399999998,1.53,0.016554971,1.53e-06,0.0
14331,0.0,1034883.58,1.0,1.0,21.0,123.0,0.0,59.14,60.0,1.0,1.0,0.280409691,2383.97,0.0,1.03488358,0.0
14332,0.0,665059.78,2.0,0.5,58.0,90.0,0.0,53.45,107.0,3.0,1.0,0.16406426699999999,44293.83,1502.0225169999999,0.66505978,0.0
14333,0.0,79241.37,7.0,0.28571428600000004,53.0,32.0,0.0,20.97,84.0,1.0,2.0,0.059284177,9745.62,2.4097866480000003,0.07924136999999999,0.0
14334,2.0,2903442.61,7.0,0.428571429,0.0,82.0,0.0,20.2,102.0,2.0,1.0,0.080852244,11417.3,27964.7486,2.90344261,0.0
14335,0.0,416002.37,58.0,0.275862069,78.0,123.0,0.0,3.42,100.0,1.0,12.0,0.21314856100000001,7104.76,307.6363707,0.41600237,0.0
14336,1.0,8936589.5,6.0,0.333333333,0.0,32.0,0.0,21.58,87.0,2.0,3.0,0.392636225,203995.51,1226.929823,8.9365895,0.0
14337,0.0,1401.48,1.0,0.0,63.0,32.0,0.0,7.06,8.0,2.0,1.0,0.23188706,0.0,3.721619936,0.00140148,0.0
14338,0.0,471186.4,145.0,0.220689655,52.0,90.0,0.0,1.23,90.0,3.0,19.0,0.096341675,1275.39,4182.824432,0.4711864,0.0
14339,0.0,25681.08,2.0,0.5,59.0,90.0,0.0,33.1,67.0,3.0,1.0,0.430423823,1093.38,26.88341763,0.025681080000000002,0.0
14340,0.0,119803.04,6.0,0.666666667,63.0,123.0,0.0,19.77,60.0,1.0,1.0,0.306772017,334.49,1037.732527,0.11980304,0.0
14341,0.0,26233.76,1.0,0.0,49.0,82.0,0.0,223.2,224.0,2.0,1.0,0.6034716139999999,0.0,162.2129747,0.02623376,0.0
14342,0.0,25812228.33,3.0,0.0,47.0,32.0,0.0,49.95,100.0,3.0,1.0,0.081621182,0.0,39094.99013,25.81222833,0.0
14343,1.0,1526571.62,3.0,0.666666667,0.0,90.0,0.0,13.83,14.0,2.0,3.0,0.280184738,354831.83,3.798028884,1.5265716200000001,0.0
14344,0.0,6943242.56,8.0,0.25,68.0,33.0,0.0,20.01,121.0,3.0,2.0,0.16744123,325.69,108257.1058,6.94324256,0.0
14345,0.0,333949.67,2.0,0.0,41.0,123.0,0.0,50.53,152.0,5.0,1.0,0.129355971,333949.67,510.46633139999994,0.33394967,0.0
14346,1.0,2028573.6,84.0,0.428571429,0.0,90.0,0.0,2.16,102.0,1.0,4.0,0.287348718,7691.15,4395.930163,2.0285736,0.0
14347,0.0,3490156.96,4.0,0.75,21.0,166.0,0.0,62.42,125.0,3.0,1.0,0.220938319,208269.88,4704.754368,3.4901569599999998,0.0
14348,0.0,4396.9,2.0,0.0,31.0,82.0,0.0,72.72,146.0,1.0,1.0,0.216227685,4396.9,3.541574981,0.0043969,0.0
14349,0.0,90376.13,1.0,0.0,53.0,123.0,0.0,75.67,152.0,3.0,1.0,0.18280766899999998,90376.13,107.37772690000001,0.09037613,0.0
14350,0.0,400528.58,2.0,0.0,58.0,33.0,0.0,66.64,67.0,2.0,1.0,0.355682045,400528.58,675.5308957000001,0.40052858,0.0
14351,2.0,360359.9,1.0,0.0,0.0,123.0,0.0,71.49,72.0,1.0,1.0,0.053004865,0.0,793.3969364,0.3603599,0.0
14352,1.0,4669543.08,19.0,0.31578947399999996,0.0,82.0,0.0,12.31,136.0,1.0,1.0,0.521122654,28688.65,10012.528690000001,4.66954308,0.0
14353,0.0,84159.29,77.0,0.324675325,26.0,125.0,0.0,2.95,110.0,1.0,6.0,0.13837341,351.66,188.5296824,0.08415929,0.0
14354,1.0,442224.01,1.0,1.0,0.0,90.0,0.0,19.72,40.0,1.0,1.0,0.681460958,34095.31,0.0,0.44222401,0.0
14355,2.0,7027168.46,66.0,0.46969697,0.0,82.0,0.0,2.49,95.0,2.0,17.0,0.118033237,2925.74,16220.97889,7.02716846,0.0
14356,0.0,819234.56,3.0,0.0,46.0,123.0,0.0,93.49,94.0,4.0,3.0,0.18307626100000002,819234.56,7119.498258,0.8192345600000001,0.0
14357,0.0,565237.27,57.0,0.19298245600000002,16.0,123.0,0.0,3.03,104.0,1.0,14.0,0.203664028,10.73,1528.554456,0.56523727,0.0
14358,0.0,394027.66,3.0,0.333333333,93.0,125.0,0.0,48.3,49.0,2.0,1.0,0.268157039,143.78,701.6458612,0.39402766,0.0
14359,1.0,4570.24,1.0,1.0,0.0,145.0,0.0,20.18,41.0,1.0,1.0,0.35518092100000004,1046.46,0.0,0.00457024,0.0
14360,0.0,1224515.16,4.0,0.25,63.0,90.0,0.0,31.67,127.0,2.0,1.0,0.10412602800000001,809.74,6688.8163509999995,1.22451516,0.0
14361,0.0,2544469.22,3.0,0.666666667,38.0,32.0,0.0,35.54,36.0,2.0,1.0,0.31041623100000004,574.73,1138.6854529999998,2.5444692200000003,0.0
14362,0.0,1032598.98,101.0,0.287128713,48.0,82.0,0.0,1.78,98.0,2.0,12.0,0.305066751,1774.01,341.62927080000003,1.03259898,0.0
14363,0.0,878349.47,3.0,0.333333333,27.0,32.0,0.0,63.21,127.0,3.0,1.0,0.11036493800000001,29230.44,327.00104460000006,0.87834947,0.0
14364,0.0,98162.32,1.0,1.0,44.0,32.0,0.0,40.75,41.0,2.0,1.0,0.065516216,1197.41,0.0,0.09816232000000001,0.0
14365,0.0,482355.36,2.0,0.0,57.0,82.0,0.0,68.67,207.0,2.0,1.0,0.17269507399999998,0.0,956.5861181,0.48235536,0.0
14366,2.0,70355702.63,4.0,0.0,0.0,82.0,0.0,41.59,125.0,4.0,1.0,0.28013645600000003,70355702.63,271265.3032,70.35570263,0.0
14367,0.0,107489.84,20.0,0.25,49.0,82.0,0.0,5.2,63.0,2.0,2.0,0.116267146,13886.33,23.18321014,0.10748984,0.0
14368,2.0,29782245.47,4.0,0.25,0.0,186.0,0.0,17.68,54.0,1.0,1.0,0.31909781,844444.81,11750.21045,29.78224547,0.0
14369,0.0,147356.3,68.0,0.323529412,14.0,90.0,0.0,2.66,88.0,5.0,19.0,0.714563885,22210.76,54.71691298,0.1473563,0.0
14370,0.0,511286.92,5.0,0.4,37.0,32.0,0.0,13.37,41.0,2.0,2.0,0.36778438799999996,9934.52,965.8493325999999,0.51128692,0.0
14371,1.0,3281391.74,16.0,0.4375,0.0,90.0,0.0,9.37,66.0,1.0,12.0,0.428060936,0.09,24581.11705,3.28139174,0.0
14372,0.0,3043.1,1.0,0.0,23.0,123.0,0.0,52.41,53.0,3.0,1.0,0.489104724,0.0,3.4102147830000002,0.0030431,0.0
14373,0.0,3567383.57,2.0,1.0,51.0,32.0,0.0,27.48,55.0,1.0,1.0,0.158073766,8691.14,0.0,3.5673835699999996,0.0
14374,1.0,477027.08,5.0,0.0,0.0,90.0,0.0,23.28,47.0,1.0,1.0,0.559105815,477027.08,200.89043940000002,0.47702708,0.0
14375,0.0,746703.84,2.0,0.0,52.0,32.0,0.0,83.29,167.0,4.0,1.0,0.06962700599999999,0.0,6124.626201,0.74670384,0.0
14376,0.0,893080.35,153.0,0.320261438,56.0,32.0,0.0,1.06,74.0,2.0,13.0,0.22845457800000002,1.87,3221.343661,0.89308035,0.0
14377,0.0,4397.8,3.0,0.0,40.0,82.0,0.0,13.49,41.0,1.0,2.0,0.27054254699999997,0.0,1.802800975,0.0043978,0.0
14378,2.0,105250469.1,12.0,0.333333333,0.0,125.0,0.0,12.93,78.0,2.0,3.0,0.35321525299999995,33593.82,26541.462340000002,105.25046909999999,0.0
14379,0.0,216899.44,1.0,1.0,34.0,82.0,0.0,18.37,19.0,1.0,1.0,0.476781977,11729.71,0.0,0.21689944,0.0
14380,0.0,229057.21,3.0,0.333333333,58.0,32.0,0.0,48.71,98.0,1.0,1.0,0.130670447,14143.25,109.08443090000002,0.22905720999999998,0.0
14381,0.0,885027.23,6.0,0.166666667,50.0,33.0,0.0,10.56,53.0,4.0,2.0,0.146082366,18991.73,635.6314093999999,0.8850272299999999,0.0
14382,0.0,7343.52,3.0,0.0,48.0,125.0,0.0,26.66,107.0,2.0,2.0,0.272465501,0.0,6.891848071,0.00734352,0.0
14383,2.0,3040483.98,3.0,0.666666667,0.0,32.0,0.0,33.78,136.0,1.0,3.0,0.104543651,0.21,18085.65894,3.04048398,0.0
14384,1.0,2247414.4,2.0,0.5,0.0,82.0,0.0,82.6,166.0,1.0,1.0,0.741157671,2653.73,1216.574781,2.2474144,0.0
14385,2.0,1089227.14,52.0,0.5,0.0,90.0,0.0,3.41,99.0,2.0,1.0,0.073663525,71711.26,937.1812497999999,1.08922714,0.0
14386,0.0,1198875.63,92.0,0.27173913,38.0,32.0,0.0,1.82,90.0,2.0,7.0,0.247289255,80315.89,4383.797633,1.1988756299999999,0.0
14387,1.0,202671.21,1.0,0.0,0.0,82.0,0.0,13.54,14.0,2.0,1.0,0.21273148,0.0,889.429025,0.20267121,0.0
14388,1.0,8413065.39,107.0,0.401869159,0.0,186.0,0.0,1.86,103.0,2.0,11.0,0.209864322,7.36,3289.098417,8.41306539,0.0
14389,0.0,269280.97,1.0,0.0,28.0,125.0,0.0,102.05,205.0,3.0,1.0,0.249650929,269280.97,226.56479,0.26928096999999995,0.0
14390,1.0,70724.44,145.0,0.46896551700000005,0.0,90.0,0.0,1.46,100.0,2.0,2.0,0.042830677000000004,2033.81,3.911207756,0.07072444,0.0
14391,0.0,273044.55,1.0,0.0,52.0,90.0,0.0,130.56,131.0,2.0,1.0,0.13871794199999998,0.0,649.26129,0.27304455,0.0
14392,0.0,83290.31,8.0,0.125,34.0,32.0,0.0,15.78,79.0,3.0,2.0,0.557752178,4152.14,314.371596,0.08329030999999999,0.0
14393,0.0,454724.0,1.0,0.0,23.0,125.0,0.0,89.79,90.0,2.0,1.0,0.006247880999999999,0.0,4225.148403,0.454724,0.0
14394,0.0,1770723.54,40.0,0.425,65.0,90.0,0.0,3.8,107.0,1.0,18.0,0.100357189,0.01,599.6900927,1.77072354,0.0
14395,0.0,835878.34,1.0,1.0,31.0,82.0,0.0,89.19,90.0,2.0,1.0,0.382142482,1217.67,0.0,0.8358783399999999,0.0
14396,0.0,1262314.82,1.0,0.0,21.0,123.0,0.0,19.6,40.0,4.0,1.0,0.327009241,1262314.82,3938.196968,1.26231482,0.0
14397,0.0,1225096.95,2.0,0.5,25.0,186.0,0.0,66.54,67.0,2.0,1.0,0.189800783,306.31,657.9645299,1.22509695,0.0
14398,0.0,925576.38,3.0,0.333333333,62.0,90.0,0.0,19.4,20.0,2.0,1.0,0.059770817000000004,136441.28,6840.5934879999995,0.92557638,0.0
14399,1.0,403157.43,251.0,0.374501992,0.0,32.0,0.0,0.71,94.0,2.0,116.0,0.12111544099999999,21162.07,838.5407981000001,0.40315743,0.0
